year,gear,tmp,region,len,lentype,num
1998,1,1,1,241,SL,15
1998,1,1,1,248,FL,13
1998,1,1,1,226,TL,17
1998,1,1,1,248,SL,20
1998,1,1,1,270,TL,9
1998,1,1,1,263,TL,7
1998,1,1,1,300,SL,18
1998,1,1,1,266,SL,6
1998,1,1,1,263,SL,17
1998,1,1,1,228,SL,10
1998,1,1,1,254,TL,4
1998,1,1,1,241,TL,9
1998,1,1,1,231,SL,17
1998,1,1,1,254,TL,17
1998,1,1,1,261,TL,19
1998,1,1,1,312,TL,8
1998,1,1,1,220,TL,1
1998,1,1,1,255,SL,17
1998,1,1,1,240,SL,19
1998,1,1,1,251,TL,14
1998,1,1,1,262,SL,11
1998,1,1,1,225,SL,12
1998,1,1,1,217,SL,19
1998,1,1,1,241,FL,11
1998,1,1,1,281,SL,19
1998,1,1,1,235,SL,19
1998,1,1,1,225,FL,6
1998,1,1,1,263,SL,4
1998,1,1,1,257,SL,11
1998,1,1,1,204,FL,15
1998,1,1,1,264,FL,2
1998,1,1,1,261,TL,3
1998,1,1,1,246,FL,15
1998,1,1,1,227,SL,18
1998,1,1,1,272,SL,5
1998,1,1,1,296,TL,3
1998,1,1,1,297,SL,17
1998,1,1,1,278,SL,15
1998,1,1,1,280,SL,1
1998,1,1,1,225,SL,12
1998,1,1,1,324,SL,17
1998,1,1,1,202,FL,15
1998,1,1,1,280,SL,14
1998,1,1,1,234,TL,10
1998,1,1,1,265,TL,5
1998,1,1,1,273,FL,1
1998,1,1,1,252,TL,6
1998,1,1,1,228,SL,9
1998,1,1,1,254,FL,16
1998,1,1,1,248,SL,7
1998,1,1,1,264,FL,20
1998,1,1,1,232,FL,13
1998,1,1,1,265,FL,14
1998,1,1,1,214,FL,18
1998,1,1,1,269,TL,16
1998,1,1,1,290,FL,1
1998,1,1,1,245,TL,16
1998,1,1,1,265,TL,10
1998,1,1,1,268,SL,20
1998,1,1,1,212,FL,16
1998,1,1,1,280,TL,16
1998,1,1,1,247,SL,2
1998,1,1,1,185,FL,16
1998,1,1,1,227,FL,20
1998,1,1,1,202,FL,14
1998,1,1,1,269,SL,19
1998,1,1,1,167,SL,15
1998,1,1,1,239,SL,7
1998,1,1,1,234,SL,20
1998,1,1,1,229,SL,3
1998,1,1,1,275,SL,3
1998,1,1,1,275,SL,15
1998,1,1,1,233,TL,13
1998,1,1,1,247,FL,19
1998,1,1,1,237,TL,16
1998,1,1,1,229,SL,16
1998,1,1,1,240,TL,16
1998,1,1,1,272,FL,4
1998,1,1,1,279,FL,4
1998,1,1,1,290,SL,13
1998,1,1,1,285,FL,19
1998,1,1,1,239,FL,14
1998,1,1,1,242,FL,18
1998,1,1,1,274,TL,3
1998,1,1,1,241,FL,5
1998,1,1,1,301,FL,14
1998,1,1,1,296,SL,3
1998,1,1,1,249,TL,15
1998,1,1,1,251,SL,17
1998,1,1,1,238,FL,17
1998,1,1,1,236,FL,18
1998,1,1,1,211,FL,8
1998,1,1,1,284,FL,8
1998,1,1,1,265,TL,2
1998,1,1,1,270,FL,17
1998,1,1,1,196,SL,18
1998,1,1,1,224,SL,2
1998,1,1,1,249,TL,2
1998,1,1,1,249,SL,16
1998,1,1,1,293,FL,4
1998,1,1,1,219,SL,9
1998,1,1,1,259,SL,5
1998,1,1,1,252,SL,15
1998,1,1,1,272,SL,20
1998,1,1,1,251,TL,10
1998,1,1,1,260,TL,14
1998,1,1,1,250,SL,13
1998,1,1,1,193,SL,20
1998,1,1,1,260,FL,18
1998,1,1,1,222,TL,18
1998,1,1,1,257,TL,15
1998,1,1,1,245,FL,20
1998,1,1,1,213,FL,18
1998,1,1,1,234,TL,13
1998,1,1,1,256,SL,13
1998,1,1,1,250,FL,12
1998,1,1,1,208,FL,16
1998,1,1,1,247,SL,1
1998,1,1,1,312,TL,12
1998,1,1,1,314,FL,2
1998,1,1,1,264,FL,11
1998,1,1,1,274,SL,2
1998,1,1,1,279,FL,20
1998,1,1,1,254,FL,6
1998,1,1,1,217,TL,16
1998,1,1,1,217,SL,18
1998,1,1,1,249,SL,20
1998,1,1,1,287,SL,8
1998,1,1,1,248,SL,5
1998,1,1,1,248,SL,10
1998,1,1,1,254,SL,3
1998,1,1,1,258,TL,2
1998,1,1,1,235,FL,4
1998,1,1,1,268,TL,14
1998,1,1,1,178,FL,6
1998,1,1,1,224,TL,3
1998,1,1,1,248,FL,12
1998,1,1,1,283,FL,20
1998,1,1,1,263,SL,8
1998,1,1,1,191,TL,7
1998,1,1,1,198,SL,2
1998,1,1,1,235,FL,6
1998,1,1,1,201,TL,1
1998,1,1,1,253,FL,18
1998,1,1,1,237,FL,10
1998,1,1,1,291,FL,18
1998,1,1,1,257,TL,5
1998,1,1,1,250,SL,19
1998,1,1,1,213,TL,14
1998,1,1,1,288,SL,14
1998,1,1,1,302,FL,6
1998,1,1,1,289,SL,11
1998,1,1,1,244,SL,6
1998,1,1,1,257,SL,9
1998,1,1,1,283,SL,9
1998,1,1,1,258,FL,2
1998,1,1,2,301,TL,6
1998,1,1,2,314,TL,18
1998,1,1,2,301,TL,14
1998,1,1,2,272,TL,14
1998,1,1,2,340,TL,12
1998,1,1,2,297,FL,11
1998,1,1,2,308,SL,19
1998,1,1,2,263,TL,5
1998,1,1,2,356,SL,16
1998,1,1,2,282,TL,8
1998,1,1,2,318,FL,2
1998,1,1,2,336,TL,4
1998,1,1,2,299,SL,5
1998,1,1,2,350,TL,4
1998,1,1,2,287,FL,9
1998,1,1,2,269,SL,4
1998,1,1,2,338,FL,12
1998,1,1,2,310,FL,16
1998,1,1,2,319,TL,20
1998,1,1,2,279,FL,8
1998,1,1,2,308,FL,5
1998,1,1,2,275,FL,8
1998,1,1,2,304,SL,6
1998,1,1,2,259,TL,9
1998,1,1,2,304,TL,8
1998,1,1,2,250,SL,2
1998,1,1,2,317,FL,6
1998,1,1,2,299,TL,17
1998,1,1,2,301,SL,6
1998,1,1,2,283,TL,6
1998,1,1,2,246,SL,16
1998,1,1,2,352,TL,5
1998,1,1,2,355,SL,2
1998,1,1,2,266,SL,5
1998,1,1,2,361,TL,15
1998,1,1,2,260,TL,10
1998,1,1,2,266,SL,14
1998,1,1,2,347,FL,3
1998,1,1,2,316,SL,11
1998,1,1,2,376,TL,2
1998,1,1,2,301,TL,2
1998,1,1,2,332,TL,5
1998,1,1,2,297,TL,9
1998,1,1,2,336,TL,11
1998,1,1,2,253,SL,11
1998,1,1,2,323,SL,7
1998,1,1,2,314,TL,12
1998,1,1,2,297,SL,6
1998,1,1,2,259,TL,19
1998,1,1,2,345,TL,18
1998,1,1,2,312,FL,20
1998,1,1,2,305,TL,14
1998,1,1,2,282,FL,9
1998,1,1,2,281,SL,18
1998,1,1,2,299,FL,18
1998,1,1,2,289,SL,4
1998,1,1,2,283,SL,18
1998,1,1,2,263,TL,8
1998,1,1,2,296,SL,15
1998,1,1,2,275,TL,7
1998,1,1,2,270,FL,1
1998,1,1,2,287,TL,6
1998,1,1,2,332,TL,10
1998,1,1,2,295,SL,2
1998,1,1,2,289,SL,12
1998,1,1,2,288,FL,5
1998,1,1,2,243,SL,12
1998,1,1,2,314,TL,12
1998,1,1,2,283,SL,12
1998,1,1,2,287,FL,12
1998,1,1,2,309,SL,15
1998,1,1,2,286,FL,2
1998,1,1,2,306,SL,17
1998,1,1,2,327,TL,2
1998,1,1,2,340,TL,12
1998,1,1,2,314,TL,5
1998,1,1,2,293,SL,15
1998,1,1,2,279,SL,15
1998,1,1,2,259,FL,11
1998,1,1,2,260,FL,18
1998,1,1,2,313,FL,14
1998,1,1,2,300,FL,2
1998,1,1,2,275,TL,5
1998,1,1,2,281,FL,1
1998,1,1,2,318,TL,20
1998,1,1,2,299,TL,20
1998,1,1,2,321,FL,4
1998,1,1,2,314,SL,19
1998,1,1,2,341,TL,7
1998,1,1,2,338,SL,8
1998,1,1,2,280,SL,12
1998,1,1,2,307,SL,10
1998,1,1,2,315,SL,8
1998,1,1,2,318,TL,6
1998,1,1,2,275,FL,19
1998,1,1,2,316,SL,12
1998,1,1,2,359,TL,3
1998,1,1,2,294,TL,6
1998,1,1,2,303,SL,2
1998,1,1,2,322,SL,5
1998,1,1,2,299,SL,13
1998,1,1,2,336,TL,19
1998,1,1,2,279,FL,17
1998,1,1,2,346,FL,16
1998,1,1,2,264,SL,4
1998,1,1,2,274,FL,2
1998,1,1,2,301,SL,20
1998,1,1,2,254,SL,1
1998,1,1,2,314,TL,19
1998,1,1,2,299,TL,7
1998,1,1,2,281,SL,8
1998,1,1,2,285,FL,14
1998,1,1,2,292,SL,2
1998,1,1,2,280,TL,3
1998,1,1,2,297,SL,8
1998,1,1,2,307,SL,8
1998,1,1,2,278,FL,20
1998,1,1,2,301,TL,2
1998,1,1,2,301,FL,7
1998,1,1,2,289,TL,11
1998,1,1,2,292,TL,13
1998,1,1,2,314,SL,1
1998,1,1,2,334,SL,1
1998,1,1,2,295,FL,14
1998,1,1,2,316,SL,3
1998,1,1,2,285,FL,6
1998,1,1,2,335,SL,3
1998,1,1,2,309,FL,14
1998,1,1,2,363,SL,14
1998,1,1,2,236,TL,19
1998,1,1,2,333,FL,20
1998,1,1,2,287,SL,10
1998,1,1,2,276,SL,3
1998,1,1,2,273,FL,18
1998,1,1,2,268,FL,17
1998,1,1,2,286,FL,15
1998,1,1,2,316,FL,10
1998,1,1,2,303,SL,4
1998,1,1,2,310,SL,1
1998,1,1,2,252,TL,5
1998,1,1,2,306,TL,10
1998,1,1,2,327,FL,7
1998,1,1,2,328,FL,9
1998,1,1,2,315,TL,12
1998,1,1,2,271,TL,9
1998,1,1,2,302,TL,18
1998,1,1,2,297,SL,16
1998,1,1,2,313,TL,15
1998,1,1,2,392,TL,4
1998,1,1,2,228,TL,20
1998,1,1,2,303,TL,1
1998,1,1,2,320,SL,8
1998,1,1,2,280,FL,7
1998,1,1,2,293,TL,16
1998,1,1,2,284,TL,18
1998,1,1,2,300,TL,7
1998,1,1,2,273,FL,14
1998,1,1,2,342,SL,13
1998,1,1,2,319,TL,16
1998,1,1,2,335,FL,17
1998,1,1,2,317,TL,7
1998,1,1,2,302,FL,7
1998,1,1,2,337,TL,18
1998,1,1,2,299,TL,9
1998,1,1,2,302,FL,19
1998,1,1,2,304,FL,4
1998,1,1,2,300,TL,13
1998,1,1,2,281,SL,7
1998,1,1,2,281,SL,9
1998,1,1,2,203,FL,7
1998,1,1,2,314,SL,1
1998,1,1,2,308,TL,14
1998,1,1,2,304,FL,8
1998,1,1,2,309,TL,20
1998,1,1,2,304,SL,10
1998,1,1,2,266,SL,4
1998,1,1,2,296,SL,14
1998,1,1,2,296,SL,5
1998,1,1,2,317,FL,14
1998,1,1,2,308,SL,8
1998,1,1,2,309,TL,18
1998,1,1,2,348,TL,9
1998,1,1,2,280,SL,17
1998,1,1,2,275,TL,10
1998,1,1,2,262,SL,4
1998,1,1,2,281,SL,18
1998,1,1,2,272,SL,5
1998,1,1,2,242,FL,7
1998,1,1,2,328,TL,7
1998,1,1,2,312,TL,1
1998,1,1,2,277,TL,3
1998,1,1,2,313,SL,20
1998,1,1,2,312,TL,11
1998,1,1,2,306,FL,1
1998,1,1,2,275,SL,6
1998,1,1,2,319,TL,7
1998,1,1,2,305,SL,13
1998,1,1,2,337,SL,10
1998,1,1,2,288,SL,10
1998,1,1,2,269,FL,4
1998,1,1,2,297,FL,9
1998,1,1,2,312,TL,12
1998,1,1,2,342,FL,1
1998,1,1,2,208,FL,7
1998,1,1,2,260,TL,13
1998,1,1,2,334,FL,7
1998,1,1,2,361,FL,15
1998,1,1,2,316,FL,1
1998,1,1,2,325,TL,16
1998,1,1,2,299,SL,4
1998,1,1,2,279,TL,4
1998,1,1,2,256,SL,3
1998,1,1,2,257,SL,17
1998,1,1,2,253,SL,3
1998,1,1,2,323,FL,7
1998,1,1,2,329,TL,14
1998,1,1,2,311,SL,13
1998,1,1,2,306,TL,1
1998,1,1,2,304,TL,13
1998,1,1,2,246,FL,17
1998,1,1,2,271,FL,9
1998,1,1,2,304,TL,17
1998,1,1,2,306,TL,19
1998,1,1,2,288,TL,5
1998,1,1,2,328,FL,1
1998,1,1,2,271,FL,9
1998,1,1,2,264,SL,19
1998,1,1,2,299,SL,10
1998,1,1,2,282,TL,15
1998,1,1,2,302,FL,3
1998,1,1,2,352,SL,6
1998,1,1,2,283,TL,19
1998,1,1,2,289,TL,11
1998,1,1,2,250,SL,14
1998,1,1,2,299,SL,15
1998,1,1,2,281,TL,7
1998,1,1,2,304,TL,20
1998,1,1,2,294,TL,17
1998,1,1,2,298,FL,20
1998,1,1,2,330,TL,11
1998,1,1,2,349,SL,20
1998,1,1,2,330,TL,16
1998,1,1,2,314,FL,17
1998,1,1,2,291,SL,11
1998,1,1,2,292,SL,15
1998,1,1,2,283,TL,13
1998,1,1,2,314,FL,15
1998,1,1,2,259,SL,14
1998,1,1,2,341,TL,19
1998,1,1,2,281,TL,17
1998,2,1,1,314,FL,14
1998,2,1,1,362,SL,9
1998,2,1,1,338,SL,1
1998,2,1,1,390,TL,15
1998,2,1,1,340,SL,12
1998,2,1,1,395,SL,15
1998,2,1,1,397,TL,14
1998,2,1,1,339,SL,6
1998,2,1,1,360,SL,10
1998,2,1,1,326,SL,9
1998,2,1,1,350,FL,4
1998,2,1,1,340,TL,1
1998,2,1,1,309,TL,8
1998,2,1,1,342,TL,17
1998,2,1,1,340,TL,16
1998,2,1,1,352,TL,10
1998,2,1,1,359,FL,19
1998,2,1,1,321,TL,19
1998,2,1,1,324,SL,10
1998,2,1,1,379,TL,9
1998,2,1,1,394,FL,5
1998,2,1,1,306,SL,10
1998,2,1,1,370,TL,8
1998,2,1,1,404,TL,3
1998,2,1,1,297,FL,8
1998,2,1,1,299,TL,19
1998,2,1,1,452,FL,1
1998,2,1,1,330,TL,1
1998,2,1,1,325,SL,19
1998,2,1,1,376,SL,3
1998,2,1,1,387,FL,11
1998,2,1,1,353,FL,15
1998,2,1,1,400,SL,1
1998,2,1,1,298,FL,14
1998,2,1,1,362,TL,6
1998,2,1,1,309,SL,19
1998,2,1,1,350,FL,13
1998,2,1,1,298,SL,9
1998,2,1,1,336,TL,15
1998,2,1,1,327,FL,19
1998,2,1,1,288,FL,15
1998,2,1,1,283,SL,9
1998,2,1,1,367,TL,17
1998,2,1,1,332,FL,4
1998,2,1,1,355,TL,4
1998,2,1,1,336,TL,2
1998,2,1,1,412,TL,2
1998,2,1,1,387,SL,14
1998,2,1,1,322,SL,1
1998,2,1,1,336,FL,19
1998,2,1,1,324,FL,15
1998,2,1,1,359,SL,7
1998,2,1,1,328,FL,15
1998,2,1,1,331,SL,12
1998,2,1,1,392,FL,11
1998,2,1,1,368,TL,10
1998,2,1,1,328,FL,19
1998,2,1,1,335,TL,15
1998,2,1,1,367,TL,3
1998,2,1,1,353,SL,18
1998,2,1,1,354,SL,9
1998,2,1,1,362,TL,16
1998,2,1,1,320,SL,17
1998,2,1,1,398,FL,15
1998,2,1,1,331,FL,18
1998,2,1,1,389,SL,3
1998,2,1,1,350,FL,19
1998,2,1,1,388,SL,9
1998,2,1,1,333,FL,5
1998,2,1,1,315,TL,13
1998,2,1,1,264,SL,3
1998,2,1,1,376,FL,5
1998,2,1,1,359,FL,5
1998,2,1,1,309,FL,1
1998,2,1,1,333,SL,4
1998,2,1,1,330,FL,17
1998,2,1,1,376,SL,8
1998,2,1,1,393,TL,4
1998,2,1,1,297,TL,9
1998,2,1,1,387,SL,14
1998,2,1,1,372,SL,4
1998,2,1,1,308,FL,7
1998,2,1,1,372,TL,17
1998,2,1,1,384,FL,13
1998,2,1,1,342,FL,14
1998,2,1,1,378,TL,11
1998,2,1,1,325,TL,18
1998,2,1,1,328,SL,5
1998,2,1,1,389,SL,1
1998,2,1,1,328,SL,17
1998,2,1,1,363,TL,2
1998,2,1,1,347,SL,8
1998,2,1,1,340,SL,18
1998,2,1,1,344,TL,14
1998,2,1,1,369,TL,3
1998,2,1,1,352,FL,20
1998,2,1,1,369,SL,4
1998,2,1,1,336,FL,5
1998,2,1,1,328,TL,18
1998,2,1,1,364,TL,5
1998,2,1,1,383,SL,13
1998,2,1,1,330,FL,5
1998,2,1,1,357,FL,17
1998,2,1,1,395,FL,13
1998,2,1,1,332,TL,8
1998,2,1,1,334,FL,8
1998,2,1,1,393,SL,12
1998,2,1,1,333,TL,14
1998,2,1,1,361,TL,15
1998,2,1,1,318,SL,18
1998,2,1,1,382,SL,9
1998,2,1,1,275,TL,3
1998,2,1,1,365,TL,11
1998,2,1,1,307,TL,17
1998,2,1,1,352,TL,9
1998,2,1,1,344,TL,20
1998,2,1,1,290,TL,11
1998,2,1,1,329,TL,6
1998,2,1,1,320,FL,7
1998,2,1,1,365,TL,9
1998,2,1,1,336,SL,7
1998,2,1,1,387,TL,18
1998,2,1,1,386,SL,8
1998,2,1,1,357,SL,4
1998,2,1,1,321,TL,7
1998,2,1,1,353,FL,19
1998,2,1,1,314,FL,7
1998,2,1,1,363,FL,15
1998,2,1,1,305,TL,1
1998,2,1,1,381,SL,12
1998,2,1,1,389,TL,3
1998,2,1,1,401,TL,2
1998,2,1,1,360,TL,10
1998,2,1,1,311,FL,16
1998,2,1,1,322,TL,7
1998,2,1,1,369,SL,2
1998,2,1,1,358,FL,15
1998,2,1,1,303,TL,1
1998,2,1,1,375,SL,10
1998,2,1,1,334,TL,9
1998,2,1,1,345,SL,12
1998,2,1,1,367,SL,17
1998,2,1,1,298,FL,15
1998,2,1,1,335,FL,16
1998,2,1,1,344,FL,5
1998,2,1,1,381,SL,19
1998,2,1,1,308,FL,16
1998,2,1,1,364,TL,1
1998,2,1,1,353,SL,1
1998,2,1,1,329,FL,18
1998,2,1,1,276,FL,5
1998,2,1,1,349,SL,16
1998,2,1,1,351,SL,9
1998,2,1,1,351,SL,19
1998,2,1,1,310,SL,15
1998,2,1,1,309,FL,1
1998,2,1,1,337,FL,1
1998,2,1,1,312,FL,5
1998,2,1,1,339,TL,18
1998,2,1,1,389,TL,7
1998,2,1,1,351,TL,8
1998,2,1,1,350,TL,11
1998,2,1,1,338,FL,16
1998,2,1,1,356,SL,5
1998,2,1,1,322,TL,8
1998,2,1,1,327,FL,8
1998,2,1,1,344,TL,7
1998,2,1,1,386,FL,8
1998,2,1,1,286,SL,3
1998,2,1,1,378,TL,2
1998,2,1,1,377,FL,7
1998,2,1,1,355,FL,6
1998,2,1,1,323,FL,16
1998,2,1,1,392,SL,4
1998,2,1,1,311,FL,14
1998,2,1,1,339,SL,13
1998,2,1,1,349,SL,7
1998,2,1,1,388,FL,13
1998,2,1,1,354,TL,9
1998,2,1,1,395,TL,18
1998,2,1,1,381,TL,12
1998,2,1,1,347,SL,9
1998,2,1,1,410,TL,7
1998,2,1,1,326,FL,4
1998,2,1,1,406,TL,2
1998,2,1,1,325,SL,8
1998,2,1,1,334,TL,2
1998,2,1,1,319,FL,15
1998,2,1,1,363,SL,5
1998,2,1,1,311,FL,18
1998,2,1,1,323,SL,12
1998,2,1,1,310,TL,19
1998,2,1,1,344,SL,9
1998,2,1,1,318,TL,12
1998,2,1,1,332,SL,13
1998,2,1,1,383,TL,20
1998,2,1,1,321,TL,19
1998,2,1,1,323,FL,4
1998,2,1,1,322,FL,15
1998,2,1,1,412,SL,16
1998,2,1,1,391,TL,11
1998,2,1,1,445,FL,2
1998,2,1,1,365,TL,2
1998,2,1,1,335,FL,18
1998,2,1,1,360,SL,2
1998,2,1,1,337,SL,14
1998,2,1,1,352,TL,13
1998,2,1,1,388,FL,1
1998,2,1,1,356,SL,19
1998,2,1,1,382,SL,5
1998,2,1,1,332,FL,13
1998,2,1,1,321,SL,13
1998,2,1,1,329,TL,12
1998,2,1,1,332,TL,18
1998,2,1,1,395,SL,7
1998,2,1,1,268,TL,4
1998,2,1,1,349,FL,4
1998,2,1,1,323,FL,7
1998,2,1,1,401,TL,16
1998,2,1,1,412,TL,20
1998,2,1,1,321,SL,16
1998,2,1,1,357,SL,9
1998,2,1,1,382,FL,19
1998,2,1,1,347,FL,11
1998,2,1,1,376,FL,8
1998,2,1,1,375,SL,9
1998,2,1,1,363,TL,11
1998,2,1,1,326,FL,2
1998,2,1,1,379,TL,15
1998,2,1,1,400,FL,19
1998,2,1,1,377,TL,14
1998,2,1,1,354,TL,18
1998,2,1,1,339,TL,16
1998,2,1,1,335,FL,7
1998,2,1,1,307,SL,1
1998,2,1,1,334,TL,15
1998,2,1,1,314,FL,18
1998,2,1,1,319,TL,17
1998,2,1,1,332,SL,2
1998,2,1,1,351,TL,16
1998,2,1,1,357,SL,17
1998,2,1,1,368,FL,15
1998,2,1,1,334,FL,16
1998,2,1,1,320,FL,18
1998,2,1,1,314,TL,16
1998,2,1,1,302,SL,13
1998,2,1,1,319,FL,6
1998,2,1,1,356,FL,17
1998,2,1,1,278,FL,10
1998,2,1,1,272,TL,8
1998,2,1,2,335,FL,1
1998,2,1,2,430,FL,14
1998,2,1,2,458,SL,2
1998,2,1,2,401,SL,7
1998,2,1,2,398,FL,12
1998,2,1,2,389,TL,15
1998,2,1,2,423,TL,3
1998,2,1,2,364,TL,4
1998,2,1,2,485,SL,2
1998,2,1,2,384,TL,6
1998,2,1,2,422,SL,9
1998,2,1,2,363,SL,16
1998,2,1,2,361,SL,13
1998,2,1,2,400,FL,5
1998,2,1,2,445,SL,3
1998,2,1,2,408,SL,6
1998,2,1,2,403,TL,8
1998,2,1,2,418,FL,9
1998,2,1,2,395,FL,7
1998,2,1,2,403,FL,10
1998,2,1,2,412,TL,15
1998,2,1,2,368,TL,4
1998,2,1,2,446,FL,14
1998,2,1,2,381,SL,5
1998,2,1,2,351,TL,12
1998,2,1,2,426,SL,13
1998,2,1,2,425,FL,6
1998,2,1,2,461,SL,4
1998,2,1,2,403,SL,20
1998,2,1,2,387,SL,17
1998,2,1,2,465,FL,4
1998,2,1,2,386,SL,8
1998,2,1,2,411,TL,16
1998,2,1,2,354,TL,12
1998,2,1,2,397,FL,9
1998,2,1,2,435,TL,7
1998,2,1,2,389,FL,19
1998,2,1,2,401,SL,12
1998,2,1,2,420,SL,10
1998,2,1,2,414,SL,4
1998,2,1,2,391,SL,16
1998,2,1,2,379,SL,1
1998,2,1,2,413,SL,13
1998,2,1,2,413,FL,7
1998,2,1,2,416,FL,9
1998,2,1,2,405,FL,15
1998,2,1,2,419,FL,9
1998,2,1,2,413,TL,20
1998,2,1,2,310,FL,14
1998,2,1,2,392,FL,7
1998,2,1,2,367,SL,19
1998,2,1,2,416,TL,3
1998,2,1,2,387,TL,7
1998,2,1,2,356,SL,14
1998,2,1,2,399,TL,19
1998,2,1,2,360,FL,11
1998,2,1,2,385,FL,5
1998,2,1,2,441,FL,3
1998,2,1,2,411,TL,5
1998,2,1,2,402,SL,17
1998,2,1,2,479,FL,11
1998,2,1,2,381,TL,17
1998,2,1,2,450,FL,6
1998,2,1,2,399,SL,18
1998,2,1,2,413,SL,20
1998,2,1,2,362,TL,1
1998,2,1,2,396,FL,20
1998,2,1,2,397,TL,19
1998,2,1,2,443,TL,16
1998,2,1,2,425,SL,16
1998,2,1,2,405,SL,20
1998,2,1,2,379,TL,20
1998,2,1,2,359,TL,16
1998,2,1,2,393,TL,5
1998,2,1,2,421,SL,18
1998,2,1,2,415,SL,6
1998,2,1,2,384,SL,13
1998,2,1,2,383,FL,19
1998,2,1,2,375,SL,6
1998,2,1,2,416,SL,9
1998,2,1,2,425,SL,12
1998,2,1,2,378,SL,16
1998,2,1,2,381,TL,17
1998,2,1,2,356,FL,16
1998,2,1,2,419,FL,3
1998,2,1,2,378,TL,20
1998,2,1,2,360,SL,5
1998,2,1,2,420,SL,17
1998,2,1,2,392,FL,1
1998,2,1,2,420,SL,5
1998,2,1,2,402,SL,1
1998,2,1,2,417,FL,15
1998,2,1,2,391,FL,14
1998,2,1,2,420,FL,12
1998,2,1,2,391,SL,1
1998,2,1,2,331,FL,16
1998,2,1,2,421,TL,7
1998,2,1,2,380,TL,9
1998,2,1,2,440,TL,5
1998,2,1,2,415,TL,11
1998,2,1,2,380,FL,15
1998,2,1,2,400,FL,5
1998,2,1,2,437,SL,13
1998,2,1,2,353,TL,6
1998,2,1,2,417,TL,10
1998,2,1,2,375,FL,19
1998,2,1,2,388,TL,1
1998,2,1,2,416,TL,6
1998,2,1,2,377,TL,20
1998,2,1,2,410,TL,6
1998,2,1,2,375,SL,8
1998,2,1,2,403,FL,12
1998,2,1,2,367,TL,19
1998,2,1,2,402,FL,20
1998,2,1,2,463,SL,14
1998,2,1,2,370,TL,3
1998,2,1,2,436,SL,13
1998,2,1,2,416,SL,4
1998,2,1,2,393,TL,1
1998,2,1,2,413,SL,13
1998,2,1,2,402,FL,6
1998,2,1,2,382,TL,2
1998,2,1,2,386,SL,18
1998,2,1,2,400,SL,8
1998,2,1,2,385,TL,18
1998,2,1,2,421,SL,2
1998,2,1,2,373,SL,11
1998,2,1,2,363,FL,20
1998,2,1,2,398,FL,17
1998,2,1,2,401,TL,9
1998,2,1,2,418,SL,20
1998,2,1,2,398,TL,19
1998,2,1,2,385,TL,16
1998,2,1,2,405,SL,12
1998,2,1,2,397,SL,16
1998,2,1,2,398,SL,12
1998,2,1,2,412,TL,10
1998,2,1,2,403,SL,12
1998,2,1,2,410,FL,16
1998,2,1,2,400,FL,19
1998,2,1,2,424,SL,14
1998,2,1,2,343,TL,9
1998,2,1,2,389,FL,13
1998,2,1,2,380,FL,14
1998,2,1,2,366,FL,20
1998,2,1,2,378,SL,1
1998,2,1,2,408,FL,11
1998,2,1,2,383,FL,11
1998,2,1,2,371,FL,14
1998,2,1,2,372,FL,18
1998,2,1,2,388,TL,14
1998,2,1,2,390,TL,11
1998,2,1,2,342,TL,6
1998,2,1,2,425,SL,18
1998,2,1,2,403,SL,18
1998,2,1,2,425,TL,19
1998,2,1,2,432,TL,11
1998,2,1,2,413,TL,8
1998,2,1,2,427,SL,1
1998,2,1,2,389,SL,7
1998,2,1,2,398,TL,9
1998,2,1,2,424,SL,10
1998,2,1,2,417,FL,14
1998,2,1,2,425,FL,12
1998,2,1,2,379,FL,16
1998,2,1,2,384,TL,11
1998,2,1,2,406,FL,5
1998,2,1,2,408,FL,14
1998,2,1,2,396,SL,4
1998,2,1,2,402,SL,6
1998,2,1,2,405,SL,6
1998,2,1,2,408,TL,15
1998,2,1,2,395,FL,7
1998,2,1,2,428,SL,1
1998,2,1,2,415,TL,11
1998,2,1,2,382,TL,3
1998,2,1,2,386,FL,12
1998,2,1,2,416,FL,19
1998,2,1,2,354,SL,14
1998,2,1,2,375,TL,13
1998,2,1,2,401,SL,9
1998,2,1,2,347,TL,3
1998,2,1,2,381,TL,4
1998,2,1,2,393,FL,19
1998,2,1,2,397,SL,20
1998,2,1,2,408,SL,5
1998,2,1,2,345,SL,14
1998,2,1,2,453,FL,13
1998,2,1,2,386,SL,2
1998,2,1,2,419,FL,6
1998,2,1,2,396,FL,13
1998,2,1,2,426,SL,3
1998,2,1,2,454,TL,12
1998,2,1,2,460,SL,7
1998,2,1,2,443,TL,11
1998,2,1,2,405,SL,4
1998,2,1,2,401,TL,9
1998,2,1,2,386,SL,13
1998,2,1,2,387,FL,17
1998,2,1,2,417,SL,9
1998,2,1,2,387,SL,9
1998,2,1,2,421,TL,7
1998,2,1,2,377,TL,15
1998,2,1,2,424,TL,6
1998,2,1,2,416,SL,9
1998,2,1,2,403,FL,7
1998,2,1,2,406,SL,10
1998,2,1,2,401,FL,6
1998,2,1,2,398,SL,18
1998,2,1,2,504,TL,1
1998,2,1,2,451,FL,15
1998,2,1,2,474,FL,13
1998,2,1,2,356,TL,7
1998,2,1,2,404,FL,9
1998,2,1,2,412,SL,14
1998,2,1,2,406,TL,20
1998,2,1,2,416,FL,19
